"participant_id","participant_group","age_yrs","edu_year","letterstring_response_id","itemid","alphabet","A","B","C","D","response","rt","correct"
3896,"adult",23,NA,1843,1004,"Greek","Î·Î¸","Î·Î¹Î¹","Î»Î¼","&lambda;&nu;&nu;","Î»Î½Î½",11017,0
3896,"adult",23,NA,1844,1005,"Greek","Î²Î³","Î±Î³","Î½Î½Î¾Î¾","&mu;&mu;&xi;&xi;","Î¼Î¼Î¾Î¾",17499,0
3896,"adult",23,NA,1845,1001,"Symbol","*@","*%","~$","~{","~{",7921,1
3896,"adult",23,NA,1846,1002,"Symbol","%!","%%^^","?:","??]]","??]]",17226,1
3896,"adult",23,NA,1847,1003,"Symbol","@%","@^","#~","#{","#{",36578,1
3896,"adult",23,NA,1848,1004,"Symbol","!^","!##","${","$??","$??",12343,1
3896,"adult",23,NA,1849,1005,"Symbol","^#","!#","??::","{{::","{{::",18234,1
3912,"adult",17,NA,1971,101,"Latin","a","b","j","k","k",12204,1
3912,"adult",17,NA,1972,102,"Latin","c d","c d d","j k","jkk","jkk",9435,1
3912,"adult",17,NA,1973,1001,"Latin","a b","a c","g h","gi","gi",21531,1
3912,"adult",17,NA,1974,1002,"Latin","c d","c c e e","m n","mmoo","mmoo",19697,1
3912,"adult",17,NA,1975,1003,"Latin","e f","e h","k l","kn","kn",13849,1
3912,"adult",17,NA,1976,1004,"Latin","d e","d f f","g h","gii","gii",12605,1
3912,"adult",17,NA,1977,1005,"Latin","c d","b d","m m n n","llnn","llnn",20323,1
3912,"adult",17,NA,1978,1001,"Greek","&alpha; &beta;","&alpha; &gamma;","&zeta; &eta;","&zeta;&theta;","&zeta;&theta;",19396,1
3912,"adult",17,NA,1979,1002,"Greek","&gamma; &delta;","&gamma; &gamma; &epsilon; &epsilon;","&kappa; &lambda;","&kappa;&kappa;&mu;&mu;","&kappa;&kappa;&mu;&mu;",16486,1
3912,"adult",17,NA,1980,1003,"Greek","&epsilon; &zeta;","&epsilon; &theta;","&iota; &kappa;","&iota;&mu;","&iota;&mu;",15495,1
3912,"adult",17,NA,1981,1004,"Greek","&eta; &theta;","&eta; &iota; &iota;","&lambda; &mu;","&lambda;&nu;&nu;","&lambda;&nu;&nu;",12127,1
3912,"adult",17,NA,1982,1005,"Greek","&beta; &gamma;","&alpha; &gamma;","&nu; &nu; &xi; &xi;","&mu;&mu;&xi;&xi;","&mu;&mu;&xi;&xi;",13488,1
3912,"adult",17,NA,1983,1001,"Symbol","* @","* %","~ $","~{","~{",23473,1
3912,"adult",17,NA,1984,1002,"Symbol","% !","% % ^ ^","? :","??]]","??]]",16446,1
3912,"adult",17,NA,1985,1003,"Symbol","@ %","@ ^","# ~","#{","#{",11970,1
3912,"adult",17,NA,1986,1004,"Symbol","! ^","! # #","$ {","$??","$??",25373,1
3912,"adult",17,NA,1987,1005,"Symbol","^ #","! #","? ? : :","{{::","{{::",25755,1
3916,"adult",17,NA,1988,101,"Latin","a","b","j","k","o",14860,0
3916,"adult",17,NA,1989,102,"Latin","c d","c d d","j k","jkk","jkk",29440,1
3916,"adult",17,NA,1990,1001,"Latin","a b","a c","g h","gi","gi",9806,1
3916,"adult",17,NA,1991,1002,"Latin","c d","c c e e","m n","mmoo","mmoo",18676,1
3916,"adult",17,NA,1992,1003,"Latin","e f","e h","k l","kn","kn",19694,1
3916,"adult",17,NA,1993,1004,"Latin","d e","d f f","g h","gii","gii",21576,1
3916,"adult",17,NA,1994,1005,"Latin","c d","b d","m m n n","llnn","llnn",20370,1
3916,"adult",17,NA,1995,1001,"Greek","&alpha; &beta;","&alpha; &gamma;","&zeta; &eta;","&zeta;&theta;","&zeta;&theta;",14231,1
3916,"adult",17,NA,1996,1002,"Greek","&gamma; &delta;","&gamma; &gamma; &epsilon; &epsilon;","&kappa; &lambda;","&kappa;&kappa;&mu;&mu;","&lambda;&lambda;&nu;&nu;",29126,0
3916,"adult",17,NA,1997,1003,"Greek","&epsilon; &zeta;","&epsilon; &theta;","&iota; &kappa;","&iota;&mu;","&iota;&nu;",20420,0
3916,"adult",17,NA,1998,1004,"Greek","&eta; &theta;","&eta; &iota; &iota;","&lambda; &mu;","&lambda;&nu;&nu;","&lambda;&nu;&nu;",15552,1
3916,"adult",17,NA,1999,1005,"Greek","&beta; &gamma;","&alpha; &gamma;","&nu; &nu; &xi; &xi;","&mu;&mu;&xi;&xi;","&mu;&mu;&xi;&xi;",17930,1
3916,"adult",17,NA,2000,1001,"Symbol","* @","* %","~ $","~{","~{",23861,1
3916,"adult",17,NA,2001,1002,"Symbol","% !","% % ^ ^","? :","??]]","??^^",11856,0
3916,"adult",17,NA,2002,1003,"Symbol","@ %","@ ^","# ~","#{","#?",12544,0
3916,"adult",17,NA,2003,1004,"Symbol","! ^","! # #","$ {","$??","$??",20334,1
3916,"adult",17,NA,2004,1005,"Symbol","^ #","! #","? ? : :","{{::","{{::",20572,1
3918,"adult",22,NA,2005,101,"Latin","a","b","j","k","k",4026,1
3918,"adult",22,NA,2006,102,"Latin","c d","c d d","j k","jkk","k",5033,0
3918,"adult",22,NA,2007,1001,"Latin","a b","a c","g h","gi","gi",11052,1
3918,"adult",22,NA,2008,1002,"Latin","c d","c c e e","m n","mmoo","mmoo",10887,1
3918,"adult",22,NA,2009,1003,"Latin","e f","e h","k l","kn","km",9396,0
3918,"adult",22,NA,2010,1004,"Latin","d e","d f f","g h","gii","gjj",12674,0
3918,"adult",22,NA,2011,1005,"Latin","c d","b d","m m n n","llnn","llnn",11920,1
3918,"adult",22,NA,2012,1001,"Greek","&alpha; &beta;","&alpha; &gamma;","&zeta; &eta;","&zeta;&theta;","&zeta;&theta;",17066,1
3918,"adult",22,NA,2013,1002,"Greek","&gamma; &delta;","&gamma; &gamma; &epsilon; &epsilon;","&kappa; &lambda;","&kappa;&kappa;&mu;&mu;","&kappa;&kappa;&mu;&mu;",16493,1
3918,"adult",22,NA,2014,1003,"Greek","&epsilon; &zeta;","&epsilon; &theta;","&iota; &kappa;","&iota;&mu;","&iota;&mu;",17399,1
3918,"adult",22,NA,2015,1004,"Greek","&eta; &theta;","&eta; &iota; &iota;","&lambda; &mu;","&lambda;&nu;&nu;","&lambda;&nu;&nu;",9095,1
3918,"adult",22,NA,2016,1005,"Greek","&beta; &gamma;","&alpha; &gamma;","&nu; &nu; &xi; &xi;","&mu;&mu;&xi;&xi;","&kappa;&iota;&xi;&xi;",21713,0
3918,"adult",22,NA,2017,1001,"Symbol","* @","* %","~ $","~{","~{",8693,1
3918,"adult",22,NA,2018,1002,"Symbol","% !","% % ^ ^","? :","??]]","??]]",15035,1
3918,"adult",22,NA,2019,1003,"Symbol","@ %","@ ^","# ~","#{","#{",10758,1
3918,"adult",22,NA,2020,1004,"Symbol","! ^","! # #","$ {","$??","$??",20870,1
3918,"adult",22,NA,2021,1005,"Symbol","^ #","! #","? ? : :","{{::","{?",9586,0
3931,"adult",47,NA,2111,101,"Latin","a","b","j","k","k",5345,1
3931,"adult",47,NA,2112,102,"Latin","c d","c d d","j k","jkk","jkk",6594,1
3931,"adult",47,NA,2113,1001,"Latin","a b","a c","g h","gi","gi",6349,1
3931,"adult",47,NA,2114,1002,"Latin","c d","c c e e","m n","mmoo","mmoo",10166,1
3931,"adult",47,NA,2115,1003,"Latin","e f","e h","k l","kn","kn",10238,1
3931,"adult",47,NA,2116,1004,"Latin","d e","d f f","g h","gii","gii",10190,1
3931,"adult",47,NA,2117,1005,"Latin","c d","b d","m m n n","llnn","llnn",12874,1
3931,"adult",47,NA,2118,1001,"Greek","&alpha; &beta;","&alpha; &gamma;","&zeta; &eta;","&zeta;&theta;","&zeta;&theta;",8059,1
3931,"adult",47,NA,2119,1002,"Greek","&gamma; &delta;","&gamma; &gamma; &epsilon; &epsilon;","&kappa; &lambda;","&kappa;&kappa;&mu;&mu;","&kappa;&kappa;&mu;&mu;",9942,1
3931,"adult",47,NA,2120,1003,"Greek","&epsilon; &zeta;","&epsilon; &theta;","&iota; &kappa;","&iota;&mu;","&iota;&mu;",11145,1
3931,"adult",47,NA,2121,1004,"Greek","&eta; &theta;","&eta; &iota; &iota;","&lambda; &mu;","&lambda;&nu;&nu;","&lambda;&nu;&nu;",8394,1
3931,"adult",47,NA,2122,1005,"Greek","&beta; &gamma;","&alpha; &gamma;","&nu; &nu; &xi; &xi;","&mu;&mu;&xi;&xi;","&mu;&mu;&xi;&xi;",17825,1
3931,"adult",47,NA,2123,1001,"Symbol","* @","* %","~ $","~{","~{",20526,1
3931,"adult",47,NA,2124,1002,"Symbol","% !","% % ^ ^","? :","??]]","??]]",14733,1
3931,"adult",47,NA,2125,1003,"Symbol","@ %","@ ^","# ~","#{","#{",9927,1
3931,"adult",47,NA,2126,1004,"Symbol","! ^","! # #","$ {","$??","$??",9654,1
3931,"adult",47,NA,2127,1005,"Symbol","^ #","! #","? ? : :","{{::","{{::",12224,1
3932,"adult",23,NA,2128,101,"Latin","a","b","j","k","k",4556,1
3932,"adult",23,NA,2129,102,"Latin","c d","c d d","j k","jkk","jkk",7326,1
3932,"adult",23,NA,2130,1001,"Latin","a b","a c","g h","gi","gi",6693,1
3932,"adult",23,NA,2131,1002,"Latin","c d","c c e e","m n","mmoo","mmoo",15321,1
3932,"adult",23,NA,2132,1003,"Latin","e f","e h","k l","kn","kn",11624,1
3932,"adult",23,NA,2133,1004,"Latin","d e","d f f","g h","gii","gii",7146,1
3932,"adult",23,NA,2134,1005,"Latin","c d","b d","m m n n","llnn","mlnm",24924,0
3932,"adult",23,NA,2135,1001,"Greek","&alpha; &beta;","&alpha; &gamma;","&zeta; &eta;","&zeta;&theta;","&zeta;&theta;",9286,1
3932,"adult",23,NA,2136,1002,"Greek","&gamma; &delta;","&gamma; &gamma; &epsilon; &epsilon;","&kappa; &lambda;","&kappa;&kappa;&mu;&mu;","&kappa;&kappa;&mu;&mu;",10763,1
3932,"adult",23,NA,2137,1003,"Greek","&epsilon; &zeta;","&epsilon; &theta;","&iota; &kappa;","&iota;&mu;","&iota;&mu;",12101,1
3932,"adult",23,NA,2138,1004,"Greek","&eta; &theta;","&eta; &iota; &iota;","&lambda; &mu;","&lambda;&nu;&nu;","&lambda;&nu;&nu;",8543,1
3932,"adult",23,NA,2139,1005,"Greek","&beta; &gamma;","&alpha; &gamma;","&nu; &nu; &xi; &xi;","&mu;&mu;&xi;&xi;","&mu;&nu;&nu;&xi;",31186,0
3932,"adult",23,NA,2140,1001,"Symbol","* @","* %","~ $","~{","~{",9217,1
3932,"adult",23,NA,2141,1002,"Symbol","% !","% % ^ ^","? :","??]]","??]]",9986,1
3932,"adult",23,NA,2142,1003,"Symbol","@ %","@ ^","# ~","#{","#{",6360,1
3932,"adult",23,NA,2143,1004,"Symbol","! ^","! # #","$ {","$??","$??",7704,1
3932,"adult",23,NA,2144,1005,"Symbol","^ #","! #","? ? : :","{{::","{??:",15693,0
3935,"adult",24,NA,2145,101,"Latin","a","b","j","k","i",13946,0
3935,"adult",24,NA,2146,102,"Latin","c d","c d d","j k","jkk","jkk",11191,1
3935,"adult",24,NA,2147,1001,"Latin","a b","a c","g h","gi","gi",9623,1
3935,"adult",24,NA,2148,1002,"Latin","c d","c c e e","m n","mmoo","mmoo",13209,1
3935,"adult",24,NA,2149,1003,"Latin","e f","e h","k l","kn","kn",25998,1
3935,"adult",24,NA,2150,1004,"Latin","d e","d f f","g h","gii","gii",12026,1
3935,"adult",24,NA,2151,1005,"Latin","c d","b d","m m n n","llnn","llnn",86661,1
3935,"adult",24,NA,2152,1001,"Greek","&alpha; &beta;","&alpha; &gamma;","&zeta; &eta;","&zeta;&theta;","&zeta;&theta;",19015,1
3935,"adult",24,NA,2153,1002,"Greek","&gamma; &delta;","&gamma; &gamma; &epsilon; &epsilon;","&kappa; &lambda;","&kappa;&kappa;&mu;&mu;","&kappa;&kappa;&mu;&mu;",44514,1
3935,"adult",24,NA,2154,1003,"Greek","&epsilon; &zeta;","&epsilon; &theta;","&iota; &kappa;","&iota;&mu;","&iota;&lambda;",12028,0
3935,"adult",24,NA,2155,1004,"Greek","&eta; &theta;","&eta; &iota; &iota;","&lambda; &mu;","&lambda;&nu;&nu;","&lambda;&nu;&nu;",48918,1
3935,"adult",24,NA,2156,1005,"Greek","&beta; &gamma;","&alpha; &gamma;","&nu; &nu; &xi; &xi;","&mu;&mu;&xi;&xi;","&mu;&mu;&xi;&xi;",20613,1
3947,"adult",24,NA,2157,101,"Latin","a","b","j","k","k",6552,1
3947,"adult",24,NA,2158,102,"Latin","c d","c d d","j k","jkk","k",4438,0
3935,"adult",24,NA,2159,1001,"Symbol","* @","* %","~ $","~{","~{",11781,1
3935,"adult",24,NA,2160,1002,"Symbol","% !","% % ^ ^","? :","??]]","??]]",15110,1
3948,"adult",24,NA,2161,101,"Latin","a","b","j","k","k",4870,1
3947,"adult",24,NA,2162,1001,"Latin","a b","a c","g h","gi","gi",9310,1
3935,"adult",24,NA,2163,1003,"Symbol","@ %","@ ^","# ~","#{","#{",10133,1
3947,"adult",24,NA,2164,1002,"Latin","c d","c c e e","m n","mmoo","mmoo",8284,1
3949,"adult",24,NA,2165,101,"Latin","a","b","j","k","k",4263,1
3948,"adult",24,NA,2166,102,"Latin","c d","c d d","j k","jkk","jkk",14560,1
3935,"adult",24,NA,2167,1004,"Symbol","! ^","! # #","$ {","$??","$??",11995,1
3949,"adult",24,NA,2168,102,"Latin","c d","c d d","j k","jkk","jkk",8344,1
3947,"adult",24,NA,2169,1003,"Latin","e f","e h","k l","kn","kn",9889,1
3947,"adult",24,NA,2170,1004,"Latin","d e","d f f","g h","gii","gii",8627,1
3948,"adult",24,NA,2171,1001,"Latin","a b","a c","g h","gi","gi",6903,1
3935,"adult",24,NA,2172,1005,"Symbol","^ #","! #","? ? : :","{{::","{{::",23690,1
3947,"adult",24,NA,2173,1005,"Latin","c d","b d","m m n n","llnn","llnn",13103,1
3949,"adult",24,NA,2174,1001,"Latin","a b","a c","g h","gi","gi",6438,1
3948,"adult",24,NA,2175,1002,"Latin","c d","c c e e","m n","mmoo","mmoo",16045,1
3949,"adult",24,NA,2176,1002,"Latin","c d","c c e e","m n","mmoo","mmoo",7209,1
3947,"adult",24,NA,2177,1001,"Greek","&alpha; &beta;","&alpha; &gamma;","&zeta; &eta;","&zeta;&theta;","&zeta;&theta;",10266,1
3948,"adult",24,NA,2178,1003,"Latin","e f","e h","k l","kn","kn",10875,1
3950,"adult",30,NA,2179,101,"Latin","a","b","j","k","k",6024,1
3948,"adult",24,NA,2180,1004,"Latin","d e","d f f","g h","gii","gii",8001,1
3949,"adult",24,NA,2181,1003,"Latin","e f","e h","k l","kn","kn",19673,1
3947,"adult",24,NA,2182,1002,"Greek","&gamma; &delta;","&gamma; &gamma; &epsilon; &epsilon;","&kappa; &lambda;","&kappa;&kappa;&mu;&mu;","&kappa;&kappa;&mu;&mu;",15287,1
3949,"adult",24,NA,2183,1004,"Latin","d e","d f f","g h","gii","gii",7425,1
3950,"adult",30,NA,2184,102,"Latin","c d","c d d","j k","jkk","jkk",12948,1
3951,"adult",25,NA,2185,101,"Latin","a","b","j","k","k",3391,1
3947,"adult",24,NA,2186,1003,"Greek","&epsilon; &zeta;","&epsilon; &theta;","&iota; &kappa;","&iota;&mu;","&iota;&mu;",11037,1
3948,"adult",24,NA,2187,1005,"Latin","c d","b d","m m n n","llnn","llnn",18710,1
3951,"adult",25,NA,2188,102,"Latin","c d","c d d","j k","jkk","jkk",5749,1
3947,"adult",24,NA,2189,1004,"Greek","&eta; &theta;","&eta; &iota; &iota;","&lambda; &mu;","&lambda;&nu;&nu;","&lambda;&nu;&nu;",11454,1
3952,"adult",17,NA,2190,101,"Latin","a","b","j","k","k",4808,1
3952,"adult",17,NA,2191,102,"Latin","c d","c d d","j k","jkk","k",4869,0
3948,"adult",24,NA,2192,1001,"Greek","&alpha; &beta;","&alpha; &gamma;","&zeta; &eta;","&zeta;&theta;","&zeta;&theta;",8611,1
3947,"adult",24,NA,2193,1005,"Greek","&beta; &gamma;","&alpha; &gamma;","&nu; &nu; &xi; &xi;","&mu;&mu;&xi;&xi;","&mu;&mu;&xi;&xi;",10648,1
3951,"adult",25,NA,2194,1001,"Latin","a b","a c","g h","gi","gi",5360,1
3950,"adult",30,NA,2195,1001,"Latin","a b","a c","g h","gi","gi",19760,1
3951,"adult",25,NA,2196,1002,"Latin","c d","c c e e","m n","mmoo","mmnn",5142,0
3948,"adult",24,NA,2197,1002,"Greek","&gamma; &delta;","&gamma; &gamma; &epsilon; &epsilon;","&kappa; &lambda;","&kappa;&kappa;&mu;&mu;","&kappa;&kappa;&mu;&mu;",11725,1
3952,"adult",17,NA,2198,1001,"Latin","a b","a c","g h","gi","i",5453,0
3947,"adult",24,NA,2199,1001,"Symbol","* @","* %","~ $","~{","~{",9478,1
3950,"adult",30,NA,2200,1002,"Latin","c d","c c e e","m n","mmoo","mmoo",13359,1
3948,"adult",24,NA,2201,1003,"Greek","&epsilon; &zeta;","&epsilon; &theta;","&iota; &kappa;","&iota;&mu;","&iota;&mu;",7411,1
3947,"adult",24,NA,2202,1002,"Symbol","% !","% % ^ ^","? :","??]]","??]]",11019,1
3948,"adult",24,NA,2203,1004,"Greek","&eta; &theta;","&eta; &iota; &iota;","&lambda; &mu;","&lambda;&nu;&nu;","&lambda;&nu;&nu;",7909,1
3951,"adult",25,NA,2204,1003,"Latin","e f","e h","k l","kn","kn",18148,1
3951,"adult",25,NA,2205,1004,"Latin","d e","d f f","g h","gii","",4294967295,0
3952,"adult",17,NA,2206,1002,"Latin","c d","c c e e","m n","mmoo","mmoo",15160,1
3949,"adult",24,NA,2207,1005,"Latin","c d","b d","m m n n","llnn","lmmn",58689,0
3947,"adult",24,NA,2208,1003,"Symbol","@ %","@ ^","# ~","#{","#{",9404,1
3948,"adult",24,NA,2209,1005,"Greek","&beta; &gamma;","&alpha; &gamma;","&nu; &nu; &xi; &xi;","&mu;&mu;&xi;&xi;","&mu;&mu;&xi;&xi;",13082,1
3952,"adult",17,NA,2210,1003,"Latin","e f","e h","k l","kn","kn",10623,1
3947,"adult",24,NA,2211,1004,"Symbol","! ^","! # #","$ {","$??","$??",8729,1
3948,"adult",24,NA,2212,1001,"Symbol","* @","* %","~ $","~{","~{",7127,1
3947,"adult",24,NA,2213,1005,"Symbol","^ #","! #","? ? : :","{{::","{{::",8773,1
3950,"adult",30,NA,2214,1003,"Latin","e f","e h","k l","kn","kn",38048,1
3948,"adult",24,NA,2215,1002,"Symbol","% !","% % ^ ^","? :","??]]","??]]",10474,1
3949,"adult",24,NA,2216,1001,"Greek","&alpha; &beta;","&alpha; &gamma;","&zeta; &eta;","&zeta;&theta;","&zeta;&theta;",22222,1
3956,"adult",17,NA,2217,101,"Latin","a","b","j","k","k",7802,1
3950,"adult",30,NA,2218,1004,"Latin","d e","d f f","g h","gii","gii",17104,1
3951,"adult",25,NA,2219,1005,"Latin","c d","b d","m m n n","llnn","lnmn",46605,0
3948,"adult",24,NA,2220,1003,"Symbol","@ %","@ ^","# ~","#{","#{",12266,1
3956,"adult",17,NA,2221,102,"Latin","c d","c d d","j k","jkk","jkk",11410,1
3948,"adult",24,NA,2222,1004,"Symbol","! ^","! # #","$ {","$??","$??",11158,1
3949,"adult",24,NA,2223,1002,"Greek","&gamma; &delta;","&gamma; &gamma; &epsilon; &epsilon;","&kappa; &lambda;","&kappa;&kappa;&mu;&mu;","&kappa;&kappa;&mu;&mu;",18059,1
3951,"adult",25,NA,2224,1001,"Greek","&alpha; &beta;","&alpha; &gamma;","&zeta; &eta;","&zeta;&theta;","&zeta;&theta;",8462,1
3949,"adult",24,NA,2225,1003,"Greek","&epsilon; &zeta;","&epsilon; &theta;","&iota; &kappa;","&iota;&mu;","&iota;&mu;",9466,1
3948,"adult",24,NA,2226,1005,"Symbol","^ #","! #","? ? : :","{{::","{{::",21521,1
3949,"adult",24,NA,2227,1004,"Greek","&eta; &theta;","&eta; &iota; &iota;","&lambda; &mu;","&lambda;&nu;&nu;","&lambda;&nu;&nu;",12053,1
3956,"adult",17,NA,2228,1001,"Latin","a b","a c","g h","gi","gi",11105,1
3951,"adult",25,NA,2229,1002,"Greek","&gamma; &delta;","&gamma; &gamma; &epsilon; &epsilon;","&kappa; &lambda;","&kappa;&kappa;&mu;&mu;","&kappa;&kappa;&mu;&mu;",17145,1
3950,"adult",30,NA,2230,1005,"Latin","c d","b d","m m n n","llnn","llnn",38652,1
3952,"adult",17,NA,2231,1004,"Latin","d e","d f f","g h","gii","gii",74265,1
3956,"adult",17,NA,2232,1002,"Latin","c d","c c e e","m n","mmoo","mmoo",16634,1
3951,"adult",25,NA,2233,1003,"Greek","&epsilon; &zeta;","&epsilon; &theta;","&iota; &kappa;","&iota;&mu;","&iota;&mu;",15658,1
3949,"adult",24,NA,2234,1005,"Greek","&beta; &gamma;","&alpha; &gamma;","&nu; &nu; &xi; &xi;","&mu;&mu;&xi;&xi;","&mu;&mu;&xi;&xi;",27275,1
3952,"adult",17,NA,2235,1005,"Latin","c d","b d","m m n n","llnn","llnn",24202,1
3951,"adult",25,NA,2236,1004,"Greek","&eta; &theta;","&eta; &iota; &iota;","&lambda; &mu;","&lambda;&nu;&nu;","&lambda;&nu;&nu;",15474,1
3956,"adult",17,NA,2237,1003,"Latin","e f","e h","k l","kn","kn",21100,1
3958,"adult",26,NA,2238,101,"Latin","a","b","j","k","k",4177,1
3949,"adult",24,NA,2239,1001,"Symbol","* @","* %","~ $","~{","~{",10825,1
3957,"adult",29,NA,2240,101,"Latin","a","b","j","k","k",3270,1
3958,"adult",26,NA,2241,102,"Latin","c d","c d d","j k","jkk","lm",5097,0
3951,"adult",25,NA,2242,1005,"Greek","&beta; &gamma;","&alpha; &gamma;","&nu; &nu; &xi; &xi;","&mu;&mu;&xi;&xi;","&mu;&mu;&xi;&xi;",18918,1
3956,"adult",17,NA,2243,1004,"Latin","d e","d f f","g h","gii","gii",19308,1
3952,"adult",17,NA,2244,1001,"Greek","&alpha; &beta;","&alpha; &gamma;","&zeta; &eta;","&zeta;&theta;","&zeta;&theta;",22190,1
3957,"adult",29,NA,2245,102,"Latin","c d","c d d","j k","jkk","jkk",12091,1
3949,"adult",24,NA,2246,1002,"Symbol","% !","% % ^ ^","? :","??]]","??]]",13741,1
3951,"adult",25,NA,2247,1001,"Symbol","* @","* %","~ $","~{","~{",9171,1
3950,"adult",30,NA,2248,1001,"Greek","&alpha; &beta;","&alpha; &gamma;","&zeta; &eta;","&zeta;&theta;","&zeta;&theta;",28809,1
3959,"adult",17,NA,2249,101,"Latin","a","b","j","k","k",4727,1
3949,"adult",24,NA,2250,1003,"Symbol","@ %","@ ^","# ~","#{","#{",11187,1
3959,"adult",17,NA,2251,102,"Latin","c d","c d d","j k","jkk","jkk",9450,1
3957,"adult",29,NA,2252,1001,"Latin","a b","a c","g h","gi","gi",5680,1
3952,"adult",17,NA,2253,1002,"Greek","&gamma; &delta;","&gamma; &gamma; &epsilon; &epsilon;","&kappa; &lambda;","&kappa;&kappa;&mu;&mu;","&kappa;&kappa;&mu;&mu;",22695,1
3949,"adult",24,NA,2254,1004,"Symbol","! ^","! # #","$ {","$??","$??",10819,1
3957,"adult",29,NA,2255,1002,"Latin","c d","c c e e","m n","mmoo","mmoo",8420,1
3958,"adult",26,NA,2256,1001,"Latin","a b","a c","g h","gi","ij",5715,0
3951,"adult",25,NA,2257,1002,"Symbol","% !","% % ^ ^","? :","??]]","??]]",21827,1
3950,"adult",30,NA,2258,1002,"Greek","&gamma; &delta;","&gamma; &gamma; &epsilon; &epsilon;","&kappa; &lambda;","&kappa;&kappa;&mu;&mu;","&kappa;&kappa;&mu;&mu;",25456,1
3957,"adult",29,NA,2259,1003,"Latin","e f","e h","k l","kn","kn",8504,1
3959,"adult",17,NA,2260,1001,"Latin","a b","a c","g h","gi","gi",7478,1
3949,"adult",24,NA,2261,1005,"Symbol","^ #","! #","? ? : :","{{::","{{::",15254,1
3951,"adult",25,NA,2262,1003,"Symbol","@ %","@ ^","# ~","#{","#{",11451,1
3956,"adult",17,NA,2263,1005,"Latin","c d","b d","m m n n","llnn","ln",46970,0
3958,"adult",26,NA,2264,1002,"Latin","c d","c c e e","m n","mmoo","oopp",18696,0
3957,"adult",29,NA,2265,1004,"Latin","d e","d f f","g h","gii","gii",11348,1
3952,"adult",17,NA,2266,1003,"Greek","&epsilon; &zeta;","&epsilon; &theta;","&iota; &kappa;","&iota;&mu;","&iota;&mu;",25705,1
3951,"adult",25,NA,2267,1004,"Symbol","! ^","! # #","$ {","$??","$??",8518,1
3959,"adult",17,NA,2268,1002,"Latin","c d","c c e e","m n","mmoo","mmoo",12795,1
3950,"adult",30,NA,2269,1003,"Greek","&epsilon; &zeta;","&epsilon; &theta;","&iota; &kappa;","&iota;&mu;","&iota;&mu;",20149,1
3957,"adult",29,NA,2270,1005,"Latin","c d","b d","m m n n","llnn","llnn",8563,1
3961,"adult",17,NA,2271,101,"Latin","a","b","j","k","k",5717,1
3959,"adult",17,NA,2272,1003,"Latin","e f","e h","k l","kn","kn",10098,1
3952,"adult",17,NA,2273,1004,"Greek","&eta; &theta;","&eta; &iota; &iota;","&lambda; &mu;","&lambda;&nu;&nu;","&lambda;&nu;&nu;",14327,1
3957,"adult",29,NA,2274,1001,"Greek","&alpha; &beta;","&alpha; &gamma;","&zeta; &eta;","&zeta;&theta;","&zeta;&theta;",7293,1
3951,"adult",25,NA,2275,1005,"Symbol","^ #","! #","? ? : :","{{::","{{::",18877,1
3959,"adult",17,NA,2276,1004,"Latin","d e","d f f","g h","gii","gii",10842,1
3950,"adult",30,NA,2277,1004,"Greek","&eta; &theta;","&eta; &iota; &iota;","&lambda; &mu;","&lambda;&nu;&nu;","&lambda;&nu;&nu;",20451,1
3961,"adult",17,NA,2278,102,"Latin","c d","c d d","j k","jkk","jkk",13699,1
3952,"adult",17,NA,2279,1005,"Greek","&beta; &gamma;","&alpha; &gamma;","&nu; &nu; &xi; &xi;","&mu;&mu;&xi;&xi;","&mu;&mu;&xi;&xi;",15668,1
3958,"adult",26,NA,2280,1003,"Latin","e f","e h","k l","kn","kn",38287,1
3956,"adult",17,NA,2281,1001,"Greek","&alpha; &beta;","&alpha; &gamma;","&zeta; &eta;","&zeta;&theta;","&zeta;&theta;",26828,1
3959,"adult",17,NA,2282,1005,"Latin","c d","b d","m m n n","llnn","llnn",15768,1
3961,"adult",17,NA,2283,1001,"Latin","a b","a c","g h","gi","gi",6233,1
3958,"adult",26,NA,2284,1004,"Latin","d e","d f f","g h","gii","gii",11797,1
3961,"adult",17,NA,2285,1002,"Latin","c d","c c e e","m n","mmoo","mmoo",8438,1
3959,"adult",17,NA,2286,1001,"Greek","&alpha; &beta;","&alpha; &gamma;","&zeta; &eta;","&zeta;&theta;","&zeta;&theta;",10501,1
3950,"adult",30,NA,2287,1005,"Greek","&beta; &gamma;","&alpha; &gamma;","&nu; &nu; &xi; &xi;","&mu;&mu;&xi;&xi;","&mu;&mu;&xi;&xi;",36451,1
3952,"adult",17,NA,2288,1001,"Symbol","* @","* %","~ $","~{","~{",16674,1
3958,"adult",26,NA,2289,1005,"Latin","c d","b d","m m n n","llnn","llnn",17303,1
3956,"adult",17,NA,2290,1002,"Greek","&gamma; &delta;","&gamma; &gamma; &epsilon; &epsilon;","&kappa; &lambda;","&kappa;&kappa;&mu;&mu;","&kappa;&kappa;&mu;&mu;",29956,1
3957,"adult",29,NA,2291,1002,"Greek","&gamma; &delta;","&gamma; &gamma; &epsilon; &epsilon;","&kappa; &lambda;","&kappa;&kappa;&mu;&mu;","&kappa;&kappa;&mu;&mu;",54932,1
